code	name
L03AG04	Escherichia coli
M09AX23	Escherichia coli
A07EF01	Escherichia coli, Stamm Nissle 1917
N06AB10	Escitalopram
M02AA29	Esflurbiprofen
N01AX14	Esketamin
N06AX27	Esketamin
N03AF04	Eslicarbazepin
C07AB09	Esmolol
A02BC05	Esomeprazol
A02BD06	Esomeprazol, Amoxicillin und Clarithromycin
G01AD02	Essigsäure
S02AA10	Essigsäure
N05CD04	Estazolam
D11AX34	Estradiol
G03CA03	Estradiol
G03CC13	Estradiol
G03CD03	Estradiol
G03CA53	Estradiol, Kombinationen
G03CD53	Estradiol, Kombinationen
L01XX11	Estramustin
G03CA04	Estriol
G03CC06	Estriol
G03CD01	Estriol
G03CD51	Estriol, Kombinationen
G03CA07	Estron
G03CC04	Estron
N05CF04	Eszopiclon
C03CC01	Etacrynsäure
C01DX07	Etafenon
N05CA20	Etallobarbital
R03DA06	Etamiphyllin
R03DB06	Etamiphyllin und Sympathomimetika
R07AB04	Etamivan
B02BX01	Etamsylat
N04AB01	Etanautin
L04AB01	Etanercept
H05BX04	Etelcalcetid
M09AX06	Eteplirsen
C01BC09	Ethacizin
A01AB27	Ethacridinlactat
A07AX07	Ethacridinlactat
B05CA08	Ethacridinlactat
D08AA01	Ethacridinlactat
N03AC03	Ethadion
J04AK02	Ethambutol
J04AM03	Ethambutol und Isoniazid
B05XX04	Ethanol
D08AX08	Ethanol
V03AB16	Ethanol
V03AZ01	Ethanol
V07AB03	Ethanol
A03ED02	Ethaverin in Kombination mit anderen Mitteln
A03EA06	Ethaverin, Kombinationen
G04BD66	Ethaverin, Kombinationen
A03DC05	Ethaverin und Analgetika
N05CM08	Ethchlorvynol
N02BA07	Ethenzamid
R05XA04	Ethenzamid, Kombinationen
N02BA57	Ethenzamid, Kombinationen exkl. Psycholeptika
N02BA77	Ethenzamid, Kombinationen mit Psycholeptika
N02CP02	Etherische Öle
R01AP06	Etherische Öle
N02CP52	Etherische Öle, Kombinationen
R01AP56	Etherische Öle, Kombinationen
R02AP52	Etherische Öle, Kombinationen
G03CA01	Ethinylestradiol
L02AA03	Ethinylestradiol
J04AD03	Ethionamid
G03DC04	Ethisteron
G03FA03	Ethisteron und Estrogen
N03AD01	Ethosuximid
N03AD51	Ethosuximid, Kombinationen
N03AB01	Ethotoin
A06AC02	Ethulose
N04BX06	Ethylbenzhydramin
B01AA08	Ethylbiscoumacetat
N01BX01	Ethylchlorid
V08AD01	Ethylester iodierter Fettsäuren
A14AB02	Ethylestrenol
D01AE10	Ethylhydroxybenzoat
D02AC05	Ethyllinolat
N05BA18	Ethylloflazepat
R05DA01	Ethylmorphin
S01XA06	Ethylmorphin
N02AA57	Ethylmorphin, Kombinationen
N01BB07	Etidocain
N01BB57	Etidocain, Kombinationen
M05BA01	Etidronsäure
M05BB01	Etidronsäure und Calcium, Sequenzialpräparate
N05BX03	Etifoxin
A08AA06	Etilamfetamin
C01CA01	Etilefrin
C01CA51	Etilefrin, Kombinationen
R01BA56	Etilefrin, Kombinationen
N04BA06	Etilevodopa und Decarboxylasehemmer
L01CE03	Etirinotecan pegol
N05BA19	Etizolam
M01AB08	Etodolac
P01AC03	Etofamid
M01AG06	Etofenamat
M02AA06	Etofenamat
M02AA56	Etofenamat, Kombinationen
C10AB09	Etofibrat
C04AD54	Etofyllin, Kombinationen
R03DA82	Etofyllin, Kombinationen mit Psycholeptika
R03DB12	Etofyllin und Sympathomimetika
C10AB12	Etofyllinclofibrat
C04AD04	Etofyllinnicotinat
L01AG01	Etoglucid
P03BX06	Etohexadiol
R06AX30	Etoloxamin
R06AX80	Etoloxamin, Kombinationen
N01AX07	Etomidat
G03AC08	Etonogestrel
N06AB09	Etoperidon
L01CB01	Etoposid
M01AH05	Etoricoxib
C03CX01	Etozolin
J05AG04	Etravirin
D05BB01	Etretinat
N04AC30	Etybenzatropin
G03DC06	Etynodiol
G03FA06	Etynodiol und Estrogen
G03AA01	Etynodiol und Ethinylestradiol
D08AA03	Euflavin
A01AB29	Eugenol
M02BP02	Eukalyptusöl
R04AP03	Eukalyptusöl
R05CP09	Eukalyptusöl
M02BP52	Eukalyptusöl, Kombinationen
R05CP59	Eukalyptusöl, Kombinationen
S01XH01	Euphrasia
S01XH51	Euphrasia, Kombinationen
L01EG02	Everolimus
L04AA18	Everolimus
C10AX17	Evinacumab
A10BH07	Evogliptin
C10AX13	Evolocumab
L02BG06	Exemestan
A10BJ01	Exenatid
C10AX09	Ezetimib
N05BX04	Fabomotizol
B02BD03	Faktor-VIII-Inhibitor-bypass-Aktivität
J05AP04	Faldaprevir
J05AB09	Famciclovir
S01AD07	Famciclovir
A02BA03	Famotidin
A02BA53	Famotidin, Kombinationen
N07XX07	Fampridin
M02AP02	Fango
M02BX03	Fango
M02AP52	Fango, Kombinationen
S01LA09	Faricimab
J01DI03	Faropenem
C04AX32	Fasudil
V04CZ05	Faulbaumrinde, Kombinationen
J05AX27	Favipiravir
M03AC08	Fazadiniumbromid
M03BA05	Febarbamat
A05AX09	Febuprol
M04AA03	Febuxostat
V01AA01	Federn
L01EJ02	Fedratinib
R05DB14	Fedrilat
N03AX10	Felbamat
M02AA08	Felbinac
C08CA02	Felodipin
P02CA06	Fenbendazol
M01AE05	Fenbufen
N06BA06	Fencamfamin
A03EA40	Fencarbamid, Kombinationen
A03AP03	Fenchelfrüchte
C08EA01	Fendilin
N06BA10	Fenetyllin
A08AA02	Fenfluramin
N03AX26	Fenfluramin
A05AX07	Fenipentol
C10AB05	Fenofibrat
C01CA19	Fenoldopam
M01AE04	Fenoprofen
G02CA03	Fenoterol
R03AC04	Fenoterol
R03CC04	Fenoterol
R03CC54	Fenoterol, Kombinationen
R03AK03	Fenoterol und Cromoglicinsäure, Dinatriumsalz
R03AL01	Fenoterol und Ipratropiumbromid
A03AX05	Fenoverin
R01AA12	Fenoxazolin
N06BA08	Fenozolon
A03AX01	Fenpipran
A03AB21	Fenpiverinium
C03BA13	Fenquizon
R03BX01	Fenspirid
R03DX03	Fenspirid
N01AH01	Fentanyl
N02AB03	Fentanyl
N01AH51	Fentanyl, Kombinationen
M01AB10	Fentiazac
M02AA14	Fentiazac
D01AC12	Fenticonazol
G01AF12	Fenticonazol
A03BB04	Fentonium
M03BX30	Fenyramidol
M01AX18	Feprazon
M02AA16	Feprazon
M01AX68	Feprazon, Kombinationen
V08CB02	Ferristen
R05XH02	Ferrum phosphoricum
R05XH52	Ferrum phosphoricum, Kombinationen
V04CM02	Fertilitäts-Teststreifen
V08CB01	Ferumoxsil
G04BD11	Fesoterodin
V06DB51	Fette in Kombination mit Vitaminen
V06DB52	Fette, Kombinationen
V06DB50	Fette/Kohlenhydrate/Proteine/Mineralstoffe/Vitamine, 
B05BA02	Fett-Emulsionen
G04CX04	Fexapotid
P01CA03	Fexinidazol
R06AX26	Fexofenadin
V09GB01	(125I)Fibrinogen
B02BB01	Fibrinogen, human
B01AD05	Fibrinolysin
B06AA02	Fibrinolysin und Desoxyribonuclease
M02BP01	Fichtennadelöl
M02BP51	Fichtennadelöl, Kombinationen
A07AA12	Fidaxomicin
L04AA45	Filgotinib
L03AA02	Filgrastim
C09CA10	Fimasartan
C09DB09	Fimasartan und Amlodipin
C09DA10	Fimasartan und Diuretika
D11AX10	Finasterid
G04CB01	Finasterid
C03DA05	Finerenon
L04AA27	Fingolimod
N06BX05	Fipexid
G04BD02	Flavoxat
C01BC04	Flecainid
C01EB20	Fleischextrakt
J01MA08	Fleroxacin
G02CX02	Flibanserin
D03AX32	Fliegenlarven
N02BG04	Floctafenin
J01DC14	Flomoxef
V09AX06	Florbetaben(18F)
V09AX05	Florbetapir(18F)
C01DB01	Flosequinan
L01BC09	Floxuridin
N05AD09	Fluanison
P02CA05	Flubendazol
V09IX12	Fluciclovin (18F)
D07AC02	Fluclorolon
J01CF05	Flucloxacillin
D01AC15	Fluconazol
J02AC01	Fluconazol
D01AE21	Flucytosin
J02AX01	Flucytosin
L01BB05	Fludarabin
V09IX04	Fludeoxyglucose(18F)
N05BA17	Fludiazepam
H02AA02	Fludrocortison
R01AD64	Fludrocortison, Kombinationen
S01CA06	Fludrocortison und Antiinfektiva
S02CA07	Fludrocortison und Antiinfektiva
S03CA05	Fludrocortison und Antiinfektiva
D07AC07	Fludroxycortid
D07CC03	Fludroxycortid und Antibiotika
D07BC07	Fludroxycortid und Antiseptika
M01AG03	Flufenaminsäure
M02AA36	Flufenaminsäure
M02AA86	Flufenaminsäure, Kombinationen
B01AA12	Fluindion
V03AB25	Flumazenil
N02CB01	Flumedroxon
J01MB07	Flumequin
D07AB03	Flumetason
D07XB01	Flumetason
D07CB05	Flumetason und Antibiotika
S02CA02	Flumetason und Antiinfektiva
D07BB01	Flumetason und Antiseptika
N07CA03	Flunarizin
R01AD04	Flunisolid
R03BA03	Flunisolid
N05CD03	Flunitrazepam
G02CC04	Flunoxaprofen
M01AE15	Flunoxaprofen
C05AA10	Fluocinolonacetonid
D07AC04	Fluocinolonacetonid
S01BA15	Fluocinolonacetonid
S02BA08	Fluocinolonacetonid
C05AA60	Fluocinolonacetonid, Kombinationen
D07CC02	Fluocinolonacetonid und Antibiotika
S01CA10	Fluocinolonacetonid und Antiinfektiva
S02CA05	Fluocinolonacetonid und Antiinfektiva
D07BC02	Fluocinolonacetonid und Antiseptika
S02CA25	Fluocinolonacetonid und Ciprofloxacin
C05AA11	Fluocinonid
D07AC08	Fluocinonid
C05AA61	Fluocinonid, Kombinationen
D07CC05	Fluocinonid und Antibiotika
D07AB04	Fluocortin
R01AD21	Fluocortin
C05AA08	Fluocortolon
D07AC05	Fluocortolon
D07XC05	Fluocortolon
H02AB03	Fluocortolon
C05AA58	Fluocortolon, Kombinationen
D07CC06	Fluocortolon und Antibiotika
S01CA04	Fluocortolon und Antiinfektiva
D07BC03	Fluocortolon und Antiseptika
S01JA01	Fluorescein
V04CY01	Fluorescein
S01JA51	Fluorescein, Kombinationen
B05AA03	Fluorocarbon-Blutersatzmittel
V09IX07	Fluorocholin(18F)
V09IX05	Fluorodopa(18F)
V09IX11	Fluoroestradiol (18F)
V09IX08	Fluoroethylcholin(18F)
V09IX10	Fluoroethyl-L-tyrosin (18F)
C05AA06	Fluorometholon
D07AB06	Fluorometholon
D07XB04	Fluorometholon
D10AA01	Fluorometholon
S01BA07	Fluorometholon
S01CB05	Fluorometholon
C05AA56	Fluorometholon, Kombinationen
D07CB03	Fluorometholon und Antibiotika
S01CA07	Fluorometholon und Antiinfektiva
S01BB03	Fluorometholon und Mydriatika
D11AF05	Fluorouracil
L01BC02	Fluorouracil
D11AF55	Fluorouracil, Kombinationen
L01BC52	Fluorouracil, Kombinationen
A01AA05	Fluorsilan
V09IX17	Fluor(18F)PSMA-1007
S01EB07	Fluostigmin
N06AB03	Fluoxetin
N06CA03	Fluoxetin und Psycholeptika
G03BA01	Fluoxymesteron
N05AF01	Flupentixol
D07AB05	Fluperolon
N05AB02	Fluphenazin
N02BG07	Flupirtin
D07AB07	Flupredniden
D07XB03	Flupredniden
C05AA64	Flupredniden, Kombinationen
D07CB02	Flupredniden und Antibiotika
D07BB06	Flupredniden und Antiseptika
N05CD01	Flurazepam
M01AE09	Flurbiprofen
M02AA19	Flurbiprofen
R02AX01	Flurbiprofen
S01BC04	Flurbiprofen
J01FA14	Flurithromycin
N05AG01	Fluspirilen
L02BB01	Flutamid
V09AX04	Flutemetamol(18F)
D07AC17	Fluticason
R01AD08	Fluticason
R03BA05	Fluticason
R01AD58	Fluticason, Kombinationen
R01AD28	Fluticason und Azelastin
R01AD12	Fluticasonfuroat
R03BA09	Fluticasonfuroat
D01AC16	Flutrimazol
G01AF18	Flutrimazol
C10AA04	Fluvastatin
N06AB08	Fluvoxamin
G03GA05	Follitropin alfa
G03GA06	Follitropin beta
G03GA10	Follitropin delta
B03BB01	Folsäure
V04CX02	Folsäure
B03BB51	Folsäure, Kombinationen
V03AB34	Fomepizol
R05DB41	Fominoben
S01AD08	Fomivirsen
C05AD59	Fomocain, Kombinationen
B01AX05	Fondaparinux
D08AX19	Formaldehyd
A01AB85	Formaldehyd, Kombinationen
D08AX69	Formaldehyd, Kombinationen
R02AA74	Formaldehyd, Kombinationen
L02BG02	Formestan
S01BA12	Formocortal
R03AC13	Formoterol
R03CC15	Formoterol
R03AL09	Formoterol, Glycopyrroniumbromid und Beclometason
R03AL11	Formoterol, Glycopyrroniumbromid und Budesonid
R03AL05	Formoterol und Aclidiniumbromid
R03AK08	Formoterol und Beclometason
R03AK07	Formoterol und Budesonid
R03AK11	Formoterol und Fluticason
R03AL07	Formoterol und Glycopyrroniumbromid
R03AK09	Formoterol und Mometason
R03AL10	Formoterol und Tiotropiumbromid
J01EB11	Formylsulfisomidin
J05AE07	Fosamprenavir
D06BB13	Foscarnet
J05AD01	Foscarnet
A16AX19	Fosdenopterin
L02AA04	Fosfestrol
C01EB06	Fosfocreatin
J01XX01	Fosfomycin
S02AA17	Fosfomycin
J05AD02	Fosfonet
C09AA09	Fosinopril
C09BA09	Fosinopril und Diuretika
C09BA29	Fosinopril und Hydrochlorothiazid
N04BA07	Foslevodopa und Decarboxylasehemmer
N03AB05	Fosphenytoin
D01BA03	Fosravuconazol
B02BX09	Fostamatinib
J05AX29	Fostemsavir
L01AD05	Fotemustin
D06AX17	Framycetin
D09AA01	Framycetin
R01AX08	Framycetin
S01AA07	Framycetin
D06AX67	Framycetin, Kombinationen
D09AA51	Framycetin, Kombinationen
J01GB69	Framycetin, Kombinationen
N02CD03	Fremanezumab
N02CC07	Frovatriptan
B05BA12	Fructose
V06DC02	Fructose
C01EB07	Fructose-1,6-diphosphat
V04CM04	FSH-Testzone
J07BA01	FSME, inaktiviert, ganzes Virus
J06BB12	FSME-Immunglobulin
A08AH02	Fucus vesiculosus
L02BA03	Fulvestrant
P01AX10	Fumagillin
D05AX01	Fumarsäure
D05BX01	Fumarsäure
D11AB09	Fumarsäure
D05AX51	Fumarsäure, Kombinationen
D05BX51	Fumarsäure-Derivate, Kombinationen
J01XE03	Furazidin
A07AX06	Furazolidon
G01AX06	Furazolidon
C03CA01	Furosemid
C03EB31	Furosemid und Amilorid
C03CB01	Furosemid und Kalium
C03EB01	Furosemid und Kalium sparende Mittel
C03EB21	Furosemid und Triamteren
A11DA04	Fursultiamin
R02AB03	Fusafungin
D06AX01	Fusidinsäure
D09AA02	Fusidinsäure
J01XC01	Fusidinsäure
S01AA13	Fusidinsäure
L01EN04	Futibatinib
N03AX12	Gabapentin
V08CA08	Gadobensäure
V08CA09	Gadobutrol
V08CA03	Gadodiamid
V08CA11	Gadofosveset
V08CA01	Gadopentetsäure
V08CA12	Gadopiclenol
V08CA04	Gadoteridol
V08CA02	Gadotersäure
V08CA06	Gadoversetamid
V08CA10	Gadoxetsäure
V04CE01	Galactose
V08DA02	Galactose-Mikropartikel
N06DA04	Galantamin
N02CD02	Galcanezumab
C01EP03	Galgantwurzelstock
M03AC02	Gallamin
A05AC01	Gallentherapeutika in Kombination mit Spasmolytika
V09HX01	Gallium(67Ga)citrat
V09IX09	Gallium(68Ga)edotreotid
V09IX14	Gallium(68Ga)gozetotid
C08DA02	Gallopamil
A16AB08	Galsulfase
D11AX02	Gamolensäure
D11AX52	Gamolensäure, Kombinationen
N03AX27	Ganaxolon
J05AB06	Ganciclovir
S01AD09	Ganciclovir
N07XA01	Gangliosidgemisch
H01CC01	Ganirelix
G02CP05	Gänsefingerkraut
J01MA19	Garenoxacin
J06AA05	Gasbrand-Serum
J01MA16	Gatifloxacin
S01AE06	Gatifloxacin
V04CY28	Gaxilose
N05BX02	Gedocarnil
R05DB29	Gefapixant
A02BX07	Gefarnat
A02BX77	Gefarnat, Kombinationen mit Psycholeptika
V70XA02	Gefäße und Behältnisse ohne PZN
L01EB01	Gefitinib
B02BC14	Gelatine
M09AX62	Gelatine, Kombinationen
B05AA06	Gelatine-haltige Mittel
B05AA56	Gelatine-haltige Mittel, Kombinationen
J07BL01	Gelbfieber, lebend abgeschwächt
L01BC05	Gemcitabin
G02AD03	Gemeprost
C10AB04	Gemfibrozil
J01MA15	Gemifloxacin
A10BH06	Gemigliptin
A10BH52	Gemigliptin und Rosuvastatin
L01FX02	Gemtuzumab ozogamicin
D06AX07	Gentamicin
J01GB03	Gentamicin
S01AA11	Gentamicin
S02AA14	Gentamicin
S03AA06	Gentamicin
J01GB53	Gentamicin, Kombinationen
C01CA15	Gepefrin
N06AX19	Gepiron
D04AX07	Gerbstoffe
D04AX57	Gerbstoffe, Kombinationen
V04CY18	Gerinnungsparameter
A05AA05	Gesamtgallensäuren (Fel tauri)
A05AA55	Gesamtgallensäuren, Kombinationen
G03AA10	Gestoden und Ethinylestradiol
G03AB06	Gestoden und Ethinylestradiol
G03DA01	Gestonoron
L02AB03	Gestonoron
G03XA02	Gestrinon
L01EX13	Gilteritinib
N06DX02	Ginkgo folium*
N06DP01	Ginkgo-biloba-Blätter-Trockenextrakt
A13AP02	Ginsengwurzel
C01AA09	Gitoformat
A16AX16	Givosiran
N02BG03	Glafenin
H05AH01	Glandulae parathyreoidea
L01XJ03	Glasdegib
L03AX13	Glatirameracetat
J05AP57	Glecaprevir und Pibrentasvir
A10BB01	Glibenclamid
A10BB04	Glibornurid
A10BB09	Gliclazid
A10BB12	Glimepirid
A10BD06	Glimepirid und Pioglitazon
A10BD04	Glimepirid und Rosiglitazon
A10BB07	Glipizid
A10BB08	Gliquidon
A10BB11	Glisoxepid
A05AP08	Glockenbilsenkrautwurzelstock
G04BP04	Glockenbilsenkrautwurzelstock
H04AA01	Glucagon
V03AF09	Glucarpidase
M01AX05	Glucosamin
M01AX55	Glucosamin, Kombinationen
B05BA11	Glucose
B05CX01	Glucose
D02AX08	Glucose
V04CA02	Glucose
V06DC01	Glucose
C05BB56	Glucose, Kombinationen
V06DC51	Glucose, Kombinationen
V04CA07	Glucose-Keton-Testzone, Urin
V04CA03	Glucose-Testzone, Blut
V04CA04	Glucose-Testzone, Urin
M01AX12	Glukosaminoglycanpolysulfat
A16AA03	Glutamin
A13AA01	Glutaminsäure
A09AB01	Glutaminsäurehydrochlorid
D08AX11	Glutaral
V03AB32	Glutathion
N05CE01	Glutethimid
A06AG04	Glycerol
A06AX01	Glycerol
D02AX06	Glycerol
S02DC03	Glycerol
A16AX09	Glycerolphenylbutyrat
A05AX08	Glyceroltrinitrat
C01DA02	Glyceroltrinitrat
C05AE01	Glyceroltrinitrat
C01DA52	Glyceroltrinitrat, Kombinationen
B05CX03	Glycin
P01AR03	Glycobiarsol
P01AR53	Glycobiarsol, Kombinationen
V04CA08	Glycohämoglobin-Testzone
D11AA01	Glycopyrronium
A03AB02	Glycopyrroniumbromid
R03BB06	Glycopyrroniumbromid
A03CA05	Glycopyrroniumbromid und Psycholeptika
A05BA08	Glycyrrhizinsäure
A10BC01	Glymidin
V10AX06	(198Au)Goldkolloid
G04BP06	Goldrutenkraut
C05CP53	Goldrutenkraut, Kombinationen
L04AB06	Golimumab
M09AX08	Golodirsen
H01CA01	Gonadorelin
V04CM01	Gonadorelin
V04CY13	Gonorrhoeae-neisseria-Testzone
H01CA05	Goserelin
L02AE03	Goserelin
R02AB30	Gramicidin
R02AB80	Gramicidin, Kombinationen
A04AA02	Granisetron
B05AX05	Granulozyten
B05AX45	Granulozyten ohne Pharmazentralnummer
V01AA02	Gräserpollen
J05AP11	Grazoprevir
J01MA11	Grepafloxacin
D01AA08	Griseofulvin
D01BA01	Griseofulvin
D06BP03	Grüner Tee
C01AC01	g-Strophanthin
C01AC51	g-Strophanthin, Kombinationen exkl. Psycholeptika
C01AC71	g-Strophanthin, Kombinationen mit Psycholeptika
N02BA14	Guacetisal
R05CA03	Guaifenesin
R05CA09	Guajacolsulfonat
M02AH03	Guajacum
M09AH01	Guajacum
M09AP07	Guajakholz
A02XA03	Guajazulen
D02AX03	Guajazulen
S01XA01	Guajazulen
A02XA53	Guajazulen, Kombinationen
G01AX75	Guajazulen, Kombinationen
C02CC06	Guanazodin
C02CC02	Guanethidin
S01EX01	Guanethidin
C02LF01	Guanethidin und Diuretika
C02AC02	Guanfacin
N06BA21	Guanfacin
C02CC05	Guanoclor
C02CC07	Guanoxabenz
C02CC03	Guanoxan
A10XP01	Guar-Mehl
A10BX01	Guar-Mehl*
A05AP09	Gundelrebenkraut
L04AC16	Guselkumab
L04AA19	Gusperimus
D01AA03	Hachimycin
G01AA06	Hachimycin
J02AA02	Hachimycin
J07AG01	Haemophilus influenzae B, gereinigtes Antigen konjugiert
J07AG53	Haemophilus influenzae B, Kombinationen mit 
J07AG54	Haemophilus influenzae B, Kombinationen mit 
J07AG52	Haemophilus influenzae B, Kombinationen mit Pertussis und 
J07AG51	Haemophilus influenzae B, Kombinationen mit Toxoiden
J07CA08	Haemophilus influenzae B und Hepatitis B
J07CA04	Haemophilus influenzae B und Poliomyelitis
N05BA13	Halazepam
D07AD02	Halcinonid
D07CD02	Halcinonid und Antibiotika
P01BX01	Halofantrin
D07AC12	Halometason
D07BC05	Halometason und Antiseptika
N05AD01	Haloperidol
D01AE11	Haloprogin
N01AB01	Halothan
C05AH01	Hamamelis
C05AP01	Hamamelisblätter und -rinde
C05BP03	Hamamelisblätter und -rinde
D03AP01	Hamamelisblätter und -rinde
D11AG03	Hamamelisblätter und -rinde
D03AP51	Hamamelisblätter und -rinde, Kombinationen
B05AA08	Hämoglobin crosfumaril
B05AA10	Hämoglobin glutamer (Rind)
B05AA09	Hämoglobin raffimer
V04CY02	Harnsäure-Testzone
B05BC02	Harnstoff
D02AE01	Harnstoff
D02AE51	Harnstoff, Kombinationen
A09AP01	Harongarinde und -blätter
V01AA03	Hausstaubmilben
V04CY08	HDL-Cholesterin-Testzone
R05CA12	Hederae helicis folium*
D11AX33	Hefe
V04CY04	Helicobacter-pylori-Test
V03AN03	Helium
B06AB01	Hemin
B01AB01	Heparin
B05CX05	Heparin
C05AX08	Heparin
C05BA03	Heparin
S01XA14	Heparin
B01AB51	Heparin, Kombinationen
C05BA53	Heparin, Kombinationen
C05BA51	Heparinoid, Kombinationen
C05BA01	Heparinoide
J07BC03	Hepatitis A, gereinigtes Antigen
J07BC02	Hepatitis A, inaktiviert, ganzes Virus
J07BC01	Hepatitis B, gereinigtes Antigen
J06BB11	Hepatitis-A-Immunglobulin
J06BB04	Hepatitis-B-Immunglobulin
N05CA11	Heptabarbital
C01DX08	Heptaminol
J01CA18	Hetacillin
D08AE01	Hexachlorophen
D10AX09	Hexachlorophen
D08AE51	Hexachlorophen, Kombinationen
D10AX59	Hexachlorophen, Kombinationen
M03AC05	Hexafluronium
D08AC04	Hexamidin
R01AX07	Hexamidin
R02AA18	Hexamidin
S01AX08	Hexamidin
S03AA05	Hexamidin
D08AC54	Hexamidin, Kombinationen
V04CX06	Hexaminolevulinat
N05CM10	Hexapropymate
A01AB12	Hexetidin
G01AX16	Hexetidin
R02AA28	Hexetidin
A01AB62	Hexetidin, Kombinationen
N01AF02	Hexobarbital
N05CA16	Hexobarbital
C01DX06	Hexobendin
A03AB10	Hexocyclium
R03AC06	Hexoprenalin
R03CC05	Hexoprenalin
R02AA12	Hexylresorcinol
C05CA05	Hidrosmin
C05CX03	Hippocastani semen*
G02CP02	Hirtentäschelkraut
L03AX24	Histaglobin
L03AX14	Histamindihydrochlorid
V04CG03	Histaminphosphat
R06AC02	Histapyrrodin
D04AA91	Histapyrrodin, Kombinationen
R06AC52	Histapyrrodin, Kombinationen
L02AE05	Histrelin
S01FA05	Homatropin
A03BB06	Homatropinmethylbromid
A03CB04	Homatropinmethylbromid und Psycholeptika
G02CH20	Homöopathische und anthroposophische Antidysmenorrhoika, 
D04AH20	Homöopathische und anthroposophische Antipruriginosa, 
G02CH30	Homöopathische und anthroposophische 
G04BH30	Homöopathische und anthroposophische Mittel bei erektiler 
G04BH20	Homöopathische und anthroposophische Urologika, 
N05CP07	Hopfen
R05DP07	Huflattichblätter
L04AX18	Humane allogene mesenchymale Stromazellen
G03GA02	Humanes menopausales Gonadotrophin
J07BM02	Humanes Papillomvirus-Impfstoff (Typen 16,18)
J07BM01	Humanes Papillomvirus-Impfstoff (Typen 6,11,16,18)
J07BM03	Humanes Papillomvirus-Impfstoff 
A07BC08	Huminsäuren
B06AA03	Hyaluronidase
D03AX05	Hyaluronsäure
D11AX32	Hyaluronsäure
G02CD09	Hyaluronsäure
G04BX26	Hyaluronsäure
M09AX01	Hyaluronsäure
R01AX09	Hyaluronsäure
S01KA01	Hyaluronsäure
S01XA28	Hyaluronsäure
S01KA51	Hyaluronsäure, Kombinationen
C02DB02	Hydralazin
C02LG02	Hydralazin und Diuretika
M09AA01	Hydrochinin
D11AX11	Hydrochinon
C03AA03	Hydrochlorothiazid
C03AX01	Hydrochlorothiazid, Kombinationen
C03EA41	Hydrochlorothiazid und Amilorid
C03AB03	Hydrochlorothiazid und Kalium
C03EA01	Hydrochlorothiazid und Kalium sparende Mittel
C03EA21	Hydrochlorothiazid und Triamteren
R05DA03	Hydrocodon
A01AC03	Hydrocortison
A07EA02	Hydrocortison
C05AA01	Hydrocortison
D07AA02	Hydrocortison
D07XA01	Hydrocortison
H02AB09	Hydrocortison
S01BA02	Hydrocortison
S01CB03	Hydrocortison
S02BA01	Hydrocortison
C05AA51	Hydrocortison, Kombinationen
R01AD60	Hydrocortison, Kombinationen
S01BX01	Hydrocortison, Kombinationen
D07XA11	Hydrocortison und Aciclovir
D07CA01	Hydrocortison und Antibiotika
S01CA03	Hydrocortison und Antiinfektiva
S02CA03	Hydrocortison und Antiinfektiva
S03CA04	Hydrocortison und Antiinfektiva
D07BA04	Hydrocortison und Antiseptika
S01BB01	Hydrocortison und Mydriatika
D07AC16	Hydrocortisonaceponat
D07AB11	Hydrocortisonbuteprat
D07AB02	Hydrocortisonbutyrat
D07CB06	Hydrocortisonbutyrat und Antibiotika
D07BB04	Hydrocortisonbutyrat und Antiseptika
C03AA02	Hydroflumethiazid
C03AH02	Hydroflumethiazid, Kombinationen
C03AB02	Hydroflumethiazid und Kalium
N02AA03	Hydromorphon
N02AG04	Hydromorphon mit Spasmolytika
N02AA53	Hydromorphon und Naloxon
A02AD04	Hydrotalcit
B03BA03	Hydroxocobalamin
V03AB33	Hydroxocobalamin
B03BA53	Hydroxocobalamin, Kombinationen
L01XX05	Hydroxycarbamid
P01BA02	Hydroxychloroquin
S01XC06	Hydroxyethylcellulose
S01XC56	Hydroxyethylcellulose, Kombinationen
R06AD05	Hydroxyethylpromethazin
R06AD55	Hydroxyethylpromethazin, Kombinationen
C05BZ02	Hydroxyethylrutoside
C05CA13	Hydroxyethylrutoside
M02AC01	Hydroxyethylsalicylat
M02AC51	Hydroxyethylsalicylat, Kombinationen
M02BB51	Hydroxyethylsalicylat, Kombinationen
B05AA07	Hydroxyethylstärke
B05AA57	Hydroxyethylstärke, Kombinationen
V03AX15	Hydroxylapatit-Keramik
S01AX25	Hydroxymethylchinolinium-methylsalicylat
G03DA03	Hydroxyprogesteron
G03FA02	Hydroxyprogesteron und Estrogen
M02AC53	Hydroxypropylsalicylat, Kombinationen
N05BB01	Hydroxyzin
R06AX33	Hydroxyzin
N05BB51	Hydroxyzin, Kombinationen
A05AX02	Hymecromon
A03BA03	Hyoscyamin
A03CB31	Hyoscyamin und Psycholeptika
N06AX25	Hyperici herba*
N06AH01	Hypericum
R01AX18	Hypromellose
S01KA02	Hypromellose
S01XC05	Hypromellose
S01XC55	Hypromellose, Kombinationen
S01XC25	Hypromellose und Retinol
D06BB08	Ibacitabin
J05AX23	Ibalizumab
M05BA06	Ibandronsäure
M05BB10	Ibandronsäure, Calcium und Colecalciferol, Sequenzialpräparate
M05BB12	Ibandronsäure und Calcium
M05BB09	Ibandronsäure und Colecalciferol
C01CA16	Ibopamin
S01FB03	Ibopamin
