code	dignität	name	histologie	group
8825/3	3	Myofibroblastentumor o.n.A., bösartig	8825	06
8825/6	6		8825	06
8825/9	9		8825	06
8826/0	0	Angiomyofibroblastom	8826	06
8826/1	1		8826	06
8826/2	2		8826	06
8826/3	3		8826	06
8826/6	6		8826	06
8826/9	9		8826	06
8827/0	0		8827	06
8827/1	1	Peribronchialer Myofibroblastentumor C34.-	8827	06
8827/2	2		8827	06
8827/3	3		8827	06
8827/6	6		8827	06
8827/9	9		8827	06
8828/0	0		8828	06
8830/0	0	Fibröses Histiozytom	8830	06
8830/1	1	Atypisches fibröses Histiozytom	8830	06
8830/2	2		8830	06
8830/3	3	Malignes fibröses Histiozytom	8830	06
8830/6	6		8830	06
8830/9	9		8830	06
8831/0	0	Histiozytom o.n.A.	8831	06
8831/1	1	Histiozytom o.n.A., unsicherer Charakter	8831	06
8831/2	2		8831	06
8831/3	3		8831	06
8831/6	6		8831	06
8831/9	9		8831	06
8832/0	0	Dermatofibrom o.n.A. C44.-	8832	06
8832/1	1	Dermatofibrosarkom o.n.A., unsicherer Charakter	8832	06
8832/2	2		8832	06
8832/3	3	Dermatofibrosarkom o.n.A. C44.-	8832	06
8832/6	6		8832	06
8832/9	9		8832	06
8833/0	0		8833	06
8833/1	1		8833	06
8833/2	2		8833	06
8833/3	3	Pigmentiertes Dermatofibrosarcoma protuberans C44.-	8833	06
8833/6	6		8833	06
8833/9	9		8833	06
8834/0	0		8834	06
8834/1	1	Riesenzellfibroblastom	8834	06
8834/2	2		8834	06
8834/3	3		8834	06
8834/6	6		8834	06
8834/9	9		8834	06
8835/0	0		8835	06
8835/1	1	Plexiformer fibrohistiozytärer Tumor	8835	06
8835/2	2		8835	06
8835/3	3		8835	06
8835/6	6		8835	06
8835/9	9		8835	06
8836/0	0		8836	06
8840/2	2		8840	06
8840/3	3	Myxosarkom	8840	06
8840/6	6		8840	06
8840/9	9		8840	06
8841/0	0		8841	06
8841/1	1	Angiomyxom	8841	06
8841/2	2		8841	06
8841/3	3		8841	06
8841/6	6		8841	06
8841/9	9		8841	06
8842/0	0	Ossifizierender fibromyxoider Weichteiltumor	8842	06
8842/1	1		8842	06
8805/0	0		8805	06
8805/1	1		8805	06
8805/2	2		8805	06
8805/3	3	Undifferenziertes Sarkom	8805	06
8805/6	6		8805	06
8805/9	9		8805	06
8806/0	0		8806	06
8800/1	1	Sarkom o.n.A., unsicherer Charakter	8800	06
8800/2	2	Sarkom o.n.A., in-situ	8800	06
8800/3	3	Sarkom o.n.A.	8800	06
8800/6	6		8800	06
8800/9	9	Sarkomatose o.n.A.	8800	06
8801/0	0		8801	06
8801/1	1		8801	06
8801/2	2		8801	06
8801/3	3	Spindelzellsarkom	8801	06
8801/6	6		8801	06
8803/2	2		8803	06
8803/3	3	Kleinzelliges Sarkom	8803	06
8803/6	6		8803	06
8803/9	9		8803	06
8804/0	0		8804	06
8804/1	1		8804	06
8804/2	2		8804	06
8804/3	3	Epitheloidsarkom	8804	06
8804/6	6		8804	06
8804/9	9		8804	06
8806/1	1		8806	06
8806/2	2		8806	06
8806/3	3	Desmoplastischer kleinzelliger Tumor	8806	06
8806/6	6		8806	06
8806/9	9		8806	06
8810/0	0	Fibrom o.n.A.	8810	06
8810/1	1	Zellreiches Fibrom C56.9	8810	06
8810/2	2		8810	06
8810/3	3	Fibrosarkom o.n.A.	8810	06
8810/6	6		8810	06
8810/9	9		8810	06
8811/0	0	Fibromyxom	8811	06
8811/1	1		8811	06
8811/2	2		8811	06
8811/3	3	Fibromyxosarkom	8811	06
8811/6	6		8811	06
8811/9	9		8811	06
8812/0	0	Periostales Fibrom C40.-C41.-	8812	06
8812/1	1		8812	06
8812/2	2		8812	06
8812/3	3	Periostales Fibrosarkom C40.-C41.-	8812	06
8812/6	6		8812	06
8812/9	9		8812	06
8813/0	0	Faszienfibrom	8813	06
8813/1	1		8813	06
8813/2	2		8813	06
8813/3	3	Faszienfibrosarkom	8813	06
8813/6	6		8813	06
8813/9	9		8813	06
8814/0	0		8814	06
8814/1	1		8814	06
8814/2	2		8814	06
8814/3	3	Infantiles Fibrosarkom	8814	06
8814/6	6		8814	06
8814/9	9		8814	06
8815/0	0	Solitärer fibröser Tumor	8815	06
8815/1	1	Maligner solitärer fibröser Tumor, unsicherer Charakter	8815	06
8815/2	2		8815	06
8815/3	3	Maligner solitärer fibröser Tumor	8815	06
8815/6	6		8815	06
8815/9	9		8815	06
8816/0	0		8816	06
8817/0	0		8817	06
8818/0	0		8818	06
8820/0	0	Elastofibrom	8820	06
8820/1	1		8820	06
8820/2	2		8820	06
8820/3	3		8820	06
8820/6	6		8820	06
8820/9	9		8820	06
8821/0	0		8821	06
8821/1	1	Aggressive Fibromatose	8821	06
8821/2	2		8821	06
8821/3	3	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	8821	06
8821/6	6		8821	06
8821/9	9		8821	06
8825/0	0	Myofibroblastom	8825	06
8746/0	0		8746	16
8746/1	1		8746	16
8746/2	2		8746	16
8746/3	3	Mukosal-lentiginöses malignes Melanom	8746	16
8746/6	6		8746	16
8746/9	9		8746	16
8750/0	0	Intradermaler Nävus C44.-	8750	16
8750/1	1		8750	16
8750/2	2		8750	16
8750/3	3		8750	16
8750/6	6		8750	16
8750/9	9		8750	16
8760/0	0	Compound-Nävus C44.-	8760	16
8760/1	1		8760	16
8760/2	2		8760	16
8760/3	3		8760	16
8760/6	6		8760	16
8760/9	9		8760	16
8761/2	2	Malignes Melanom in pigmentiertem Riesennävus, in-situ	8761	16
8761/3	3	Malignes Melanom in pigmentiertem Riesennävus C44.-	8761	16
8761/6	6		8761	16
8761/9	9		8761	16
8762/0	0		8762	16
8762/1	1	Proliferative dermale Läsion in kongenitalem Nävus C44.-	8762	16
8762/2	2		8762	16
8762/3	3		8762	16
8762/6	6		8762	16
8762/9	9		8762	16
8770/0	0	Epitheloid- und Spindelzellnävus C44.-	8770	16
8770/1	1	Gemischtes Epitheloid- und Spindelzellmelanom, unsicherer Charakter	8770	16
8770/2	2	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	8770	16
8770/3	3	Gemischtes Epitheloid- und Spindelzellmelanom	8770	16
8770/6	6		8770	16
8770/9	9		8770	16
8771/0	0	Epitheloidzellnävus C44.-	8771	16
8771/1	1		8771	16
8771/2	2		8771	16
8771/3	3	Epitheloidzellmelanom	8771	16
8771/6	6		8771	16
8771/9	9		8771	16
8772/0	0	Spindelzellnävus o.n.A. C44.-	8772	16
8772/1	1		8772	16
8772/2	2	Spindelzellmelanom o.n.A., in-situ	8772	16
8772/3	3	Spindelzellmelanom o.n.A.	8772	16
8772/6	6		8772	16
8772/9	9		8772	16
8773/0	0		8773	16
8773/1	1		8773	16
8773/2	2		8773	16
8773/3	3	Spindelzellmelanom Typ A C69.-	8773	16
8773/6	6		8773	16
8773/9	9		8773	16
8774/0	0		8774	16
8774/1	1		8774	16
8774/2	2		8774	16
8774/3	3	Spindelzellmelanom Typ B C69.-	8774	16
8774/6	6		8774	16
8774/9	9		8774	16
8775/0	0		8775	16
8775/1	1		8775	16
8775/2	2		8775	16
8775/3	3		8775	16
8775/6	6		8775	16
8775/9	9		8775	16
8780/0	0	Blauer Nävus o.n.A. C44.-	8780	16
8780/1	1		8780	16
8780/2	2		8780	16
8780/3	3	Maligner blauer Nävus C44.-	8780	16
8780/6	6		8780	16
8780/9	9		8780	16
8790/0	0	Zellreicher blauer Nävus C44.-	8790	16
8790/1	1		8790	16
8790/2	2		8790	16
8790/3	3		8790	16
8790/6	6		8790	16
8790/9	9		8790	16
8800/0	0	Benigner Weichteiltumor	8800	06
8801/9	9		8801	06
8802/0	0		8802	06
8802/1	1		8802	06
8802/2	2		8802	06
8802/3	3	Riesenzellsarkom   Exkl. Riesenzellsarkom des Knochens  9250/3	8802	06
8802/6	6		8802	06
8802/9	9		8802	06
8803/0	0		8803	06
8803/1	1		8803	06
8714/3	3		8714	06
8714/6	6		8714	06
8720/0	0	Pigmentierter Nävus o.n.A. C44.-	8720	16
8722/9	9		8722	16
8723/0	0	Halonävus C44.-	8723	16
8723/1	1		8723	16
8723/2	2	Malignes Melanom in Regression, in-situ	8723	16
8723/3	3	Malignes Melanom in Regression C44.-	8723	16
8723/6	6		8723	16
8723/9	9		8723	16
8724/0	0		8724	16
8724/1	1		8724	16
8724/2	2		8724	16
8724/3	3		8724	16
8724/6	6		8724	16
8724/9	9		8724	16
8725/0	0	Neuronävus C44.-	8725	16
8725/1	1		8725	16
8725/2	2		8725	16
8725/3	3		8725	16
8725/6	6		8725	16
8725/9	9		8725	16
8726/0	0	Großzelliger Nävus C69.4	8726	16
8726/1	1	Großzelliger Nävus, unsicherer Charakter	8726	16
8726/2	2		8726	16
8726/3	3		8726	16
8726/6	6		8726	16
8726/9	9		8726	16
8727/0	0	Dysplastischer Nävus C44.-	8727	16
8727/1	1		8727	16
8727/2	2		8727	16
8727/3	3		8727	16
8727/6	6		8727	16
8727/9	9		8727	16
8728/0	0	Diffuse Melanozytose C70.9	8728	16
8728/1	1	Meningeales Melanozytom C70.9	8728	16
8728/2	2		8728	16
8728/3	3	Meningeale Melanomatose C70.9	8728	16
8728/6	6		8728	16
8728/9	9		8728	16
8730/0	0	Nichtpigmentierter Nävus C44.-	8730	16
8730/1	1		8730	16
8730/2	2	Amelanotisches malignes Melanom, in-situ	8730	16
8730/3	3	Amelanotisches malignes Melanom C44.-	8730	16
8730/6	6		8730	16
8730/9	9		8730	16
8740/0	0	Junktionaler Nävus o.n.A. C44.-	8740	16
8740/1	1		8740	16
8740/2	2	Malignes Melanom in Junktions-Nävus, in-situ	8740	16
8740/3	3	Malignes Melanom in Junktions-Nävus C44.-	8740	16
8740/6	6		8740	16
8740/9	9		8740	16
8741/0	0		8741	16
8741/1	1		8741	16
8741/2	2	Prämaligne Melanose o.n.A. C44.-	8741	16
8741/3	3	Malignes Melanom in prämaligner Melanose C44.-	8741	16
8741/6	6		8741	16
8741/9	9		8741	16
8742/0	0		8742	16
8742/1	1		8742	16
8742/2	2	Lentigo maligna C44.-	8742	16
8742/3	3	Lentigo-maligna-Melanom C44.-	8742	16
8742/6	6		8742	16
8742/9	9		8742	16
8743/0	0		8743	16
8743/1	1		8743	16
8743/2	2	Oberflächlich spreitendes Melanoma in-situ	8743	16
8743/3	3	Oberflächlich spreitendes Melanom C44.-	8743	16
8743/6	6		8743	16
8743/9	9		8743	16
8744/0	0		8744	16
8744/1	1		8744	16
8744/2	2	Akral-lentiginöses malignes Melanom, in-situ	8744	16
8744/3	3	Akral-lentiginöses malignes Melanom C44.-	8744	16
8744/6	6		8744	16
8744/9	9		8744	16
8745/0	0		8745	16
8745/1	1		8745	16
8745/2	2		8745	16
8745/3	3	Desmoplastisches malignes Melanom C44.-	8745	16
8745/6	6		8745	16
8745/9	9		8745	16
8761/0	0	Kleiner kongenitaler Nävus C44.-	8761	16
8761/1	1	Pigmentierter Riesennävus o.n.A. C44.-	8761	16
8680/9	9		8680	06
8681/0	0		8681	06
8681/1	1	Sympathisches Paragangliom	8681	06
8681/2	2		8681	06
8681/3	3		8681	06
8681/6	6		8681	06
8681/9	9		8681	06
8682/0	0		8682	06
8682/1	1	Parasympathisches Paragangliom	8682	06
8682/2	2		8682	06
8682/3	3		8682	06
8682/6	6		8682	06
8682/9	9		8682	06
8683/0	0	Ganglienzell-Paragangliom C17.0	8683	06
8690/0	0		8690	06
8690/1	1	Glomus-jugulare-Tumor o.n.A. C75.5	8690	06
8690/2	2		8690	06
8690/3	3		8690	06
8690/6	6		8690	06
8690/9	9		8690	06
8691/0	0		8691	06
8691/1	1	Glomus-aorticum-Tumor C75.5	8691	06
8691/2	2		8691	06
8691/3	3		8691	06
8691/6	6		8691	06
8691/9	9		8691	06
8692/0	0		8692	06
8692/1	1	Glomus-caroticum-Tumor C75.4	8692	06
8692/2	2		8692	06
8692/3	3		8692	06
8692/6	6		8692	06
8692/9	9		8692	06
8693/0	0		8693	06
8693/1	1	Extraadrenales Paragangliom o.n.A.	8693	06
8693/2	2		8693	06
8693/3	3	Malignes extraadrenales Paragangliom	8693	06
8693/6	6		8693	06
8693/9	9		8693	06
8700/0	0	Phäochromozytom o.n.A. C74.1	8700	06
8700/1	1	Malignes Phäochromozytom, unsicherer Charakter	8700	06
8700/2	2		8700	06
8700/3	3	Malignes Phäochromozytom C74.1	8700	06
8700/6	6		8700	06
8700/9	9		8700	06
8710/0	0		8710	06
8710/1	1		8710	06
8710/2	2		8710	06
8710/3	3	Glomangiosarkom	8710	06
8710/6	6		8710	06
8710/9	9		8710	06
8711/0	0	Glomustumor o.n.A.	8711	06
8711/1	1	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	8711	06
8711/2	2		8711	06
8711/3	3	Maligner Glomustumor	8711	06
8711/6	6		8711	06
8711/9	9		8711	06
8712/0	0	Glomangiom	8712	06
8712/1	1		8712	06
8712/2	2		8712	06
8712/3	3		8712	06
8712/6	6		8712	06
8712/9	9		8712	06
8713/0	0	Glomangiomyom	8713	06
8713/1	1	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	8713	06
8713/2	2		8713	06
8713/3	3		8713	06
8713/6	6		8713	06
8713/9	9		8713	06
8714/0	0		8714	06
8720/1	1	Malignes Melanom o.n.A., unsicherer Charakter	8720	16
8720/2	2	Melanoma in situ	8720	16
8720/3	3	Malignes Melanom o.n.A.   Exkl. Juveniles Melanom  8770/0	8720	16
8720/6	6		8720	16
8720/9	9		8720	16
8721/0	0		8721	16
8721/1	1	Noduläres malignes Melanom (NM), unsicherer Charakter	8721	16
8721/2	2	Noduläres malignes Melanom (NM), in-situ	8721	16
8721/3	3	Noduläres malignes Melanom (NM) C44.-	8721	16
8721/6	6		8721	16
8721/9	9		8721	16
8722/0	0	Ballonzellnävus C44.-	8722	16
8722/1	1		8722	16
8722/2	2	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	8722	16
8722/3	3	Ballonzellmelanom C44.-	8722	16
8722/6	6		8722	16
8623/9	9		8623	04
8630/0	0	Benignes Androblastom	8630	04
8630/1	1	Androblastom o.n.A.	8630	04
8630/2	2		8630	04
8630/3	3	Malignes Androblastom	8630	04
8630/6	6		8630	04
8630/9	9		8630	04
8631/0	0	Gut differenzierter Sertoli-Leydig-Zell-Tumor	8631	04
8631/1	1	Intermediär differenzierter Sertoli-Leydig-Zell-Tumor	8631	04
8631/2	2		8631	04
8631/3	3	Schlecht differenzierter Sertoli-Leydig-Zell-Tumor	8631	04
8631/6	6		8631	04
8631/9	9		8631	04
8632/0	0		8632	04
8632/1	1	Gynandroblastom C56.9	8632	04
8632/2	2		8632	04
8632/3	3		8632	04
8633/2	2		8633	04
8633/3	3		8633	04
8633/6	6		8633	04
8633/9	9		8633	04
8634/0	0		8634	04
8634/1	1	Intermediär differenzierter Sertoli-Leydig-Zell-Tumor mit heterologen Elementen	8634	04
8634/2	2		8634	04
8634/3	3	Schlecht differenzierter Sertoli-Leydig-Zell-Tumor mit heterologen Elementen	8634	04
8634/6	6		8634	04
8634/9	9		8634	04
8635/0	0		8635	04
8635/1	1		8635	04
8635/2	2		8635	04
8635/3	3		8635	04
8635/6	6		8635	04
8635/9	9		8635	04
8640/0	0		8640	04
8640/1	1	Sertoli-Zell-Tumor o.n.A.	8640	04
8640/2	2	Sertoli-Zell-Karzinom, in-situ	8640	04
8640/3	3	Sertoli-Zell-Karzinom C62.-	8640	04
8640/6	6		8640	04
8640/9	9		8640	04
8641/0	0	Lipidspeichernder Sertoli-Zell-Tumor	8641	04
8641/1	1		8641	04
8641/2	2		8641	04
8641/3	3		8641	04
8641/6	6		8641	04
8641/9	9		8641	04
8642/0	0		8642	04
8642/1	1	Großzelliger verkalkender Sertoli-Zell-Tumor	8642	04
8642/2	2		8642	04
8642/3	3		8642	04
8642/6	6		8642	04
8642/9	9		8642	04
8643/1	1		8643	04
8650/0	0	Benigner Leydig-Zell-Tumor C62.-	8650	04
8650/1	1	Leydig-Zell-Tumor o.n.A. C62.-	8650	04
8650/2	2	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	8650	04
8650/3	3	Maligner Leydig-Zell-Tumor C62.-	8650	04
8650/6	6		8650	04
8650/9	9		8650	04
8660/0	0	Hiluszelltumor C56.9	8660	04
8660/1	1		8660	04
8660/2	2		8660	04
8660/3	3		8660	04
8660/6	6		8660	04
8660/9	9		8660	04
8670/0	0	Lipidzelliger Ovarialtumor C56.9	8670	04
8670/1	1		8670	04
8670/2	2		8670	04
8670/3	3	Maligner Steroidzelltumor	8670	04
8670/6	6		8670	04
8670/9	9		8670	04
8671/0	0	Nebennierenresttumor	8671	04
8671/1	1		8671	04
8671/2	2		8671	04
8671/3	3		8671	04
8671/6	6		8671	04
8671/9	9		8671	04
8680/0	0	Benignes Paragangliom	8680	06
8680/1	1	Paragangliom o.n.A.	8680	06
8680/2	2		8680	06
8680/3	3	Malignes Paragangliom	8680	06
8680/6	6		8680	06
8683/1	1		8683	06
8683/2	2		8683	06
8683/3	3		8683	06
8683/6	6		8683	06
8683/9	9		8683	06
8587/3	3		8587	04
8587/6	6		8587	04
8587/9	9		8587	04
8588/0	0		8588	04
8588/1	1		8588	04
8588/2	2		8588	04
8588/3	3	Spindelzellig-epithelialer Tumor mit thymusähnlichen Anteilen	8588	04
8588/6	6		8588	04
8588/9	9		8588	04
8589/0	0		8589	04
8589/1	1		8589	04
8589/2	2		8589	04
8589/3	3	Karzinome mit thymusähnlichen Anteilen	8589	04
8589/6	6		8589	04
8589/9	9		8589	04
8590/0	0		8590	04
8591/1	1	Inkomplett differenzierter Keimstrang-Stromatumor	8591	04
8591/2	2		8591	04
8591/3	3		8591	04
8591/6	6		8591	04
8591/9	9		8591	04
8592/0	0		8592	04
8592/1	1	Keimstrang-Stromatumor, Mischtypen	8592	04
8592/2	2		8592	04
8592/3	3	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	8592	04
8592/6	6		8592	04
8592/9	9		8592	04
8593/0	0		8593	04
8593/1	1	Stromatumor mit geringeren Keimstranganteilen C56.9	8593	04
8593/2	2		8593	04
8593/3	3		8593	04
8593/6	6		8593	04
8593/9	9		8593	04
8594/1	1		8594	04
8600/0	0	Thekom o.n.A. C56.9	8600	04
8600/1	1		8600	04
8600/2	2		8600	04
8600/3	3	Malignes Thekom C56.9	8600	04
8600/6	6		8600	04
8600/9	9		8600	04
8601/0	0	Luteinisiertes Thekom C56.9	8601	04
8601/1	1		8601	04
8601/2	2		8601	04
8601/3	3		8601	04
8601/6	6		8601	04
8601/9	9		8601	04
8602/0	0	Sklerosierender Stromatumor C56.9	8602	04
8602/1	1		8602	04
8602/2	2		8602	04
8602/3	3		8602	04
8602/6	6		8602	04
8602/9	9		8602	04
8610/0	0	Luteom o.n.A. C56.9	8610	04
8610/1	1		8610	04
8610/2	2		8610	04
8610/3	3		8610	04
8610/6	6		8610	04
8610/9	9		8610	04
8620/0	0		8620	04
8620/1	1	Adulter Granulosazelltumor C56.9	8620	04
8620/2	2		8620	04
8620/3	3	Maligner Granulosazelltumor C56.9	8620	04
8620/6	6		8620	04
8620/9	9		8620	04
8621/0	0		8621	04
8621/1	1	Granulosa-Thekazelltumor C56.9	8621	04
8621/2	2		8621	04
8621/3	3	Granulosa-Thekazelltumor, bösartig	8621	04
8621/6	6		8621	04
8621/9	9		8621	04
8622/0	0		8622	04
8622/1	1	Juveniler Granulosazelltumor C56.9	8622	04
8622/2	2		8622	04
8622/3	3		8622	04
8622/6	6		8622	04
8622/9	9		8622	04
8623/0	0		8623	04
8623/1	1	Keimstrangtumor mit anulären Tubuli C56.9	8623	04
8623/2	2		8623	04
8623/3	3	Keimstrangtumor mit anulären Tubuli, bösartig	8623	04
8623/6	6		8623	04
8632/6	6		8632	04
8632/9	9		8632	04
8633/0	0		8633	04
8633/1	1	Retiformer Sertoli-Leydig-Zell-Tumor	8633	04
8580/1	1	Thymom o.n.A. C37.9	8580	04
8580/2	2		8580	04
8580/3	3	Malignes Thymom o.n.A. C37.9	8580	04
8580/6	6		8580	04
8580/9	9		8580	04
8581/0	0		8581	04
8581/1	1	Thymom vom Typ A o.n.A. C37.9	8581	04
8581/2	2		8581	04
8581/3	3	Malignes Thymom vom Typ A C37.9	8581	04
8581/6	6		8581	04
8581/9	9		8581	04
8582/0	0		8582	04
8582/1	1	Thymom vom Typ AB o.n.A. C37.9	8582	04
8582/2	2		8582	04
8582/3	3	Malignes Thymom vom Typ AB C37.9	8582	04
8582/6	6		8582	04
8582/9	9		8582	04
8583/0	0		8583	04
8583/1	1	Thymom vom Typ B1 o.n.A. C37.9	8583	04
8583/2	2		8583	04
8583/3	3	Malignes Thymom vom Typ B1 C37.9	8583	04
8583/6	6		8583	04
8583/9	9		8583	04
8584/0	0		8584	04
8584/1	1	Thymom vom Typ B2 o.n.A. C37.9	8584	04
8584/2	2		8584	04
8584/3	3	Malignes Thymom vom Typ B2 C37.9	8584	04
8584/6	6		8584	04
8584/9	9		8584	04
8585/0	0		8585	04
8585/1	1	Thymom vom Typ B3 o.n.A. C37.9	8585	04
8585/2	2		8585	04
8585/3	3	Malignes Thymom vom Typ B3 C37.9	8585	04
8585/6	6		8585	04
8585/9	9		8585	04
8586/0	0		8586	04
8586/1	1		8586	04
8586/2	2		8586	04
8586/3	3	Thymuskarzinom o.n.A. C37.9	8586	04
8586/6	6		8586	04
8586/9	9		8586	04
8587/0	0	Ektope hamartomatöse Thymome	8587	04
8587/1	1		8587	04
8587/2	2		8587	04
8590/1	1	Keimstrang-Stromatumor o. n. A.	8590	04
8590/2	2		8590	04
8590/3	3	Keimstrang-Stromatumor o.n.A., bösartig	8590	04
8590/6	6		8590	04
8590/9	9		8590	04
8591/0	0		8591	04
