id	code	id3	chapter	name
M9032	M90.32	M86	13	Oberarm
M9033	M90.33	M86	13	Unterarm
M9034	M90.34	M86	13	Hand
M9035	M90.35	M86	13	Beckenregion und Oberschenkel
M9036	M90.36	M86	13	Unterschenkel
M9037	M90.37	M86	13	Knöchel und Fuß
M9038	M90.38	M86	13	Sonstige
M9039	M90.39	M86	13	Nicht näher bezeichnete Lokalisation
M904	M90.4	M86	13	Knochennekrose durch Hämoglobinopathie
M9040	M90.40	M86	13	Mehrere Lokalisationen
M9041	M90.41	M86	13	Schulterregion
M9042	M90.42	M86	13	Oberarm
M9043	M90.43	M86	13	Unterarm
M9044	M90.44	M86	13	Hand
M9045	M90.45	M86	13	Beckenregion und Oberschenkel
M9046	M90.46	M86	13	Unterschenkel
M9047	M90.47	M86	13	Knöchel und Fuß
M9048	M90.48	M86	13	Sonstige
M9049	M90.49	M86	13	Nicht näher bezeichnete Lokalisation
M905	M90.5	M86	13	Knochennekrose bei sonstigen anderenorts klassifizierten Krankheiten
M9050	M90.50	M86	13	Mehrere Lokalisationen
M9051	M90.51	M86	13	Schulterregion
M9052	M90.52	M86	13	Oberarm
M9053	M90.53	M86	13	Unterarm
M9054	M90.54	M86	13	Hand
M9055	M90.55	M86	13	Beckenregion und Oberschenkel
M9056	M90.56	M86	13	Unterschenkel
M9057	M90.57	M86	13	Knöchel und Fuß
M9058	M90.58	M86	13	Sonstige
M9059	M90.59	M86	13	Nicht näher bezeichnete Lokalisation
M906	M90.6	M86	13	Osteodystrophia deformans bei Neubildungen
M9060	M90.60	M86	13	Mehrere Lokalisationen
M9061	M90.61	M86	13	Schulterregion
M9062	M90.62	M86	13	Oberarm
M9063	M90.63	M86	13	Unterarm
M9064	M90.64	M86	13	Hand
M9065	M90.65	M86	13	Beckenregion und Oberschenkel
M9066	M90.66	M86	13	Unterschenkel
M9067	M90.67	M86	13	Knöchel und Fuß
M9068	M90.68	M86	13	Sonstige
M9069	M90.69	M86	13	Nicht näher bezeichnete Lokalisation
M907	M90.7	M86	13	Knochenfraktur bei Neubildungen
M9070	M90.70	M86	13	Mehrere Lokalisationen
M9071	M90.71	M86	13	Schulterregion
M9072	M90.72	M86	13	Oberarm
M9073	M90.73	M86	13	Unterarm
M9074	M90.74	M86	13	Hand
M9075	M90.75	M86	13	Beckenregion und Oberschenkel
M9076	M90.76	M86	13	Unterschenkel
M9077	M90.77	M86	13	Knöchel und Fuß
M9078	M90.78	M86	13	Sonstige
M9079	M90.79	M86	13	Nicht näher bezeichnete Lokalisation
M908	M90.8	M86	13	Osteopathie bei sonstigen anderenorts klassifizierten Krankheiten
M9080	M90.80	M86	13	Mehrere Lokalisationen
M9081	M90.81	M86	13	Schulterregion
M9082	M90.82	M86	13	Oberarm
M9083	M90.83	M86	13	Unterarm
M9084	M90.84	M86	13	Hand
M9085	M90.85	M86	13	Beckenregion und Oberschenkel
M9086	M90.86	M86	13	Unterschenkel
M9087	M90.87	M86	13	Knöchel und Fuß
M9088	M90.88	M86	13	Sonstige
M9089	M90.89	M86	13	Nicht näher bezeichnete Lokalisation
M91	M91	M91	13	Juvenile Osteochondrose der Hüfte und des Beckens
M910	M91.0	M91	13	Juvenile Osteochondrose des Beckens
M911	M91.1	M91	13	Juvenile Osteochondrose des Femurkopfes [Perthes-Legg-Calvé-Krankheit]
M912	M91.2	M91	13	Coxa plana
M913	M91.3	M91	13	Pseudokoxalgie
M918	M91.8	M91	13	Sonstige juvenile Osteochondrose der Hüfte und des Beckens
M919	M91.9	M91	13	Juvenile Osteochondrose der Hüfte und des Beckens, nicht näher bezeichnet
M92	M92	M91	13	Sonstige juvenile Osteochondrosen
M920	M92.0	M91	13	Juvenile Osteochondrose des Humerus
M921	M92.1	M91	13	Juvenile Osteochondrose des Radius und der Ulna
M922	M92.2	M91	13	Juvenile Osteochondrose der Hand
M923	M92.3	M91	13	Sonstige juvenile Osteochondrose der oberen Extremität
M924	M92.4	M91	13	Juvenile Osteochondrose der Patella
M925	M92.5	M91	13	Juvenile Osteochondrose der Tibia und der Fibula
M926	M92.6	M91	13	Juvenile Osteochondrose des Tarsus
M927	M92.7	M91	13	Juvenile Osteochondrose des Metatarsus
M928	M92.8	M91	13	Sonstige näher bezeichnete juvenile Osteochondrose
M929	M92.9	M91	13	Juvenile Osteochondrose, nicht näher bezeichnet
M93	M93	M91	13	Sonstige Osteochondropathien
M930	M93.0	M91	13	Epiphyseolysis capitis femoris (nichttraumatisch)
M931	M93.1	M91	13	Kienböck-Krankheit bei Erwachsenen
M932	M93.2	M91	13	Osteochondrosis dissecans
M9320	M93.20	M91	13	Mehrere Lokalisationen
M9321	M93.21	M91	13	Schulterregion
M9322	M93.22	M91	13	Oberarm
M9323	M93.23	M91	13	Unterarm
M9324	M93.24	M91	13	Hand
M9325	M93.25	M91	13	Beckenregion und Oberschenkel
M9326	M93.26	M91	13	Unterschenkel
M9327	M93.27	M91	13	Knöchel und Fuß
M9328	M93.28	M91	13	Sonstige
M9329	M93.29	M91	13	Nicht näher bezeichnete Lokalisation
M938	M93.8	M91	13	Sonstige näher bezeichnete Osteochondropathien
M9380	M93.80	M91	13	Mehrere Lokalisationen
M9381	M93.81	M91	13	Schulterregion
M9382	M93.82	M91	13	Oberarm
M9383	M93.83	M91	13	Unterarm
M9384	M93.84	M91	13	Hand
M9385	M93.85	M91	13	Beckenregion und Oberschenkel
M9386	M93.86	M91	13	Unterschenkel
M9387	M93.87	M91	13	Knöchel und Fuß
M9388	M93.88	M91	13	Sonstige
M9389	M93.89	M91	13	Nicht näher bezeichnete Lokalisation
M939	M93.9	M91	13	Osteochondropathie, nicht näher bezeichnet
M94	M94	M91	13	Sonstige Knorpelkrankheiten
M940	M94.0	M91	13	Tietze-Syndrom
M941	M94.1	M91	13	Panchondritis [Rezidivierende Polychondritis]
M942	M94.2	M91	13	Chondromalazie
M9420	M94.20	M91	13	Mehrere Lokalisationen
M9421	M94.21	M91	13	Schulterregion
M9422	M94.22	M91	13	Oberarm
M9423	M94.23	M91	13	Unterarm
M9424	M94.24	M91	13	Hand
M9425	M94.25	M91	13	Beckenregion und Oberschenkel
M9426	M94.26	M91	13	Unterschenkel
M9427	M94.27	M91	13	Knöchel und Fuß
M9428	M94.28	M91	13	Sonstige
M9429	M94.29	M91	13	Nicht näher bezeichnete Lokalisation
M943	M94.3	M91	13	Chondrolyse
M9430	M94.30	M91	13	Mehrere Lokalisationen
M9431	M94.31	M91	13	Schulterregion
M9432	M94.32	M91	13	Oberarm
M9433	M94.33	M91	13	Unterarm
M9434	M94.34	M91	13	Hand
M9435	M94.35	M91	13	Beckenregion und Oberschenkel
M9436	M94.36	M91	13	Unterschenkel
M9437	M94.37	M91	13	Knöchel und Fuß
M9438	M94.38	M91	13	Sonstige
M9439	M94.39	M91	13	Nicht näher bezeichnete Lokalisation
M948	M94.8	M91	13	Sonstige näher bezeichnete Knorpelkrankheiten
M9480	M94.80	M91	13	Mehrere Lokalisationen
M9481	M94.81	M91	13	Schulterregion
M9482	M94.82	M91	13	Oberarm
M9483	M94.83	M91	13	Unterarm
M9484	M94.84	M91	13	Hand
M9485	M94.85	M91	13	Beckenregion und Oberschenkel
M9486	M94.86	M91	13	Unterschenkel
M9487	M94.87	M91	13	Knöchel und Fuß
M9488	M94.88	M91	13	Sonstige
M9489	M94.89	M91	13	Nicht näher bezeichnete Lokalisation
M949	M94.9	M91	13	Knorpelkrankheit, nicht näher bezeichnet
M9490	M94.90	M91	13	Mehrere Lokalisationen
M9491	M94.91	M91	13	Schulterregion
M9492	M94.92	M91	13	Oberarm
M9493	M94.93	M91	13	Unterarm
M9494	M94.94	M91	13	Hand
M9495	M94.95	M91	13	Beckenregion und Oberschenkel
M9496	M94.96	M91	13	Unterschenkel
M9497	M94.97	M91	13	Knöchel und Fuß
M9498	M94.98	M91	13	Sonstige
M9499	M94.99	M91	13	Nicht näher bezeichnete Lokalisation
M95	M95	M95	13	Sonstige erworbene Deformitäten des Muskel-Skelett-Systems und des Bindegewebes
M950	M95.0	M95	13	Erworbene Deformität der Nase
M951	M95.1	M95	13	Blumenkohlohr
M952	M95.2	M95	13	Sonstige erworbene Deformität des Kopfes
M953	M95.3	M95	13	Erworbene Deformität des Halses
M954	M95.4	M95	13	Erworbene Deformität des Brustkorbes und der Rippen
M955	M95.5	M95	13	Erworbene Deformität des Beckens
M958	M95.8	M95	13	Sonstige näher bezeichnete erworbene Deformitäten des Muskel-Skelett-Systems
M959	M95.9	M95	13	Erworbene Deformität des Muskel-Skelett-Systems, nicht näher bezeichnet
M96	M96	M95	13	Krankheiten des Muskel-Skelett-Systems nach medizinischen Maßnahmen, anderenorts nicht klassifiziert
M960	M96.0	M95	13	Pseudarthrose nach Fusion oder Arthrodese
M962	M96.2	M95	13	Kyphose nach Bestrahlung
M961	M96.1	M95	13	Postlaminektomie-Syndrom, anderenorts nicht klassifiziert
M963	M96.3	M95	13	Kyphose nach Laminektomie
M964	M96.4	M95	13	Postoperative Lordose
M965	M96.5	M95	13	Skoliose nach Bestrahlung
M966	M96.6	M95	13	Knochenfraktur nach Einsetzen eines orthopädischen Implantates, einer Gelenkprothese oder einer Knochenplatte
M968	M96.8	M95	13	Sonstige Krankheiten des Muskel-Skelett-Systems nach medizinischen Maßnahmen
M9680	M96.80	M95	13	Elektiv offen belassenes Sternum nach thoraxchirurgischem Eingriff
M9681	M96.81	M95	13	Instabiler Thorax nach thoraxchirurgischem Eingriff
M9682	M96.82	M95	13	Verzögerte Knochenheilung nach Fusion oder Arthrodese
M9688	M96.88	M95	13	Sonstige Krankheiten des Muskel-Skelett-Systems nach medizinischen Maßnahmen
M969	M96.9	M95	13	Krankheit des Muskel-Skelett-Systems nach medizinischen Maßnahmen, nicht näher bezeichnet
M99	M99	M95	13	Biomechanische Funktionsstörungen, anderenorts nicht klassifiziert
M990	M99.0	M95	13	Segmentale und somatische Funktionsstörungen
M9900	M99.00	M95	13	Kopfbereich
M9901	M99.01	M95	13	Zervikalbereich
M9902	M99.02	M95	13	Thorakalbereich
M9903	M99.03	M95	13	Lumbalbereich
M9904	M99.04	M95	13	Sakralbereich
M9905	M99.05	M95	13	Beckenbereich
M9906	M99.06	M95	13	Untere Extremität
M9907	M99.07	M95	13	Obere Extremität
M9908	M99.08	M95	13	Brustkorb
M9909	M99.09	M95	13	Abdomen und sonstige Lokalisationen
M991	M99.1	M95	13	Subluxation (der Wirbelsäule)
M9910	M99.10	M95	13	Kopfbereich
M9911	M99.11	M95	13	Zervikalbereich
M9912	M99.12	M95	13	Thorakalbereich
M9913	M99.13	M95	13	Lumbalbereich
M9914	M99.14	M95	13	Sakralbereich
M9919	M99.19	M95	13	Abdomen und sonstige Lokalisationen
M992	M99.2	M95	13	Subluxationsstenose des Spinalkanals
M9920	M99.20	M95	13	Kopfbereich
M9921	M99.21	M95	13	Zervikalbereich
M9922	M99.22	M95	13	Thorakalbereich
M9923	M99.23	M95	13	Lumbalbereich
M9924	M99.24	M95	13	Sakralbereich
M9929	M99.29	M95	13	Abdomen und sonstige Lokalisationen
M993	M99.3	M95	13	Knöcherne Stenose des Spinalkanals
M9930	M99.30	M95	13	Kopfbereich
M9931	M99.31	M95	13	Zervikalbereich
M9932	M99.32	M95	13	Thorakalbereich
M9933	M99.33	M95	13	Lumbalbereich
M9934	M99.34	M95	13	Sakralbereich
M9939	M99.39	M95	13	Abdomen und sonstige Lokalisationen
M994	M99.4	M95	13	Bindegewebige Stenose des Spinalkanals
M9940	M99.40	M95	13	Kopfbereich
M9941	M99.41	M95	13	Zervikalbereich
M9942	M99.42	M95	13	Thorakalbereich
M9943	M99.43	M95	13	Lumbalbereich
M9944	M99.44	M95	13	Sakralbereich
M9949	M99.49	M95	13	Abdomen und sonstige Lokalisationen
M995	M99.5	M95	13	Stenose des Spinalkanals durch Bandscheiben
M9950	M99.50	M95	13	Kopfbereich
M9951	M99.51	M95	13	Zervikalbereich
M9952	M99.52	M95	13	Thorakalbereich
M9953	M99.53	M95	13	Lumbalbereich
M9959	M99.59	M95	13	Abdomen und sonstige Lokalisationen
M996	M99.6	M95	13	Stenose der Foramina intervertebralia, knöchern oder durch Subluxation
M9960	M99.60	M95	13	Kopfbereich
M9961	M99.61	M95	13	Zervikalbereich
M9962	M99.62	M95	13	Thorakalbereich
M9963	M99.63	M95	13	Lumbalbereich
M9964	M99.64	M95	13	Sakralbereich
M997	M99.7	M95	13	Stenose der Foramina intervertebralia, bindegewebig oder durch Bandscheiben
M998	M99.8	M95	13	Sonstige biomechanische Funktionsstörungen
M9969	M99.69	M95	13	Abdomen und sonstige Lokalisationen
M9970	M99.70	M95	13	Kopfbereich
M9971	M99.71	M95	13	Zervikalbereich
M9972	M99.72	M95	13	Thorakalbereich
M9973	M99.73	M95	13	Lumbalbereich
M9974	M99.74	M95	13	Sakralbereich
M9979	M99.79	M95	13	Abdomen und sonstige Lokalisationen
M9980	M99.80	M95	13	Kopfbereich
M9981	M99.81	M95	13	Zervikalbereich
M9982	M99.82	M95	13	Thorakalbereich
M9983	M99.83	M95	13	Lumbalbereich
M9984	M99.84	M95	13	Sakralbereich
M9985	M99.85	M95	13	Beckenbereich
M9986	M99.86	M95	13	Untere Extremität
M9987	M99.87	M95	13	Obere Extremität
M9988	M99.88	M95	13	Brustkorb
M9989	M99.89	M95	13	Abdomen und sonstige Lokalisationen
M999	M99.9	M95	13	Biomechanische Funktionsstörung, nicht näher bezeichnet
M9990	M99.90	M95	13	Kopfbereich
M9991	M99.91	M95	13	Zervikalbereich
M9992	M99.92	M95	13	Thorakalbereich
M9993	M99.93	M95	13	Lumbalbereich
M9994	M99.94	M95	13	Sakralbereich
M9995	M99.95	M95	13	Beckenbereich
M9996	M99.96	M95	13	Untere Extremität
M9997	M99.97	M95	13	Obere Extremität
M9998	M99.98	M95	13	Brustkorb
M9999	M99.99	M95	13	Abdomen und sonstige Lokalisationen
N00	N00	N00	14	Akutes nephritisches Syndrom
N000	N00.0	N00	14	Minimale glomeruläre Läsion
N001	N00.1	N00	14	Fokale und segmentale glomeruläre Läsionen
N002	N00.2	N00	14	Diffuse membranöse Glomerulonephritis
N003	N00.3	N00	14	Diffuse mesangioproliferative Glomerulonephritis
N004	N00.4	N00	14	Diffuse endokapillär-proliferative Glomerulonephritis
N005	N00.5	N00	14	Diffuse mesangiokapilläre Glomerulonephritis
N006	N00.6	N00	14	Dense-deposit-Krankheit
N007	N00.7	N00	14	Glomerulonephritis mit diffuser Halbmondbildung
N008	N00.8	N00	14	Sonstige morphologische Veränderungen
N009	N00.9	N00	14	Art der morphologischen Veränderung nicht näher bezeichnet
N01	N01	N00	14	Rapid-progressives nephritisches Syndrom
N010	N01.0	N00	14	Minimale glomeruläre Läsion
N011	N01.1	N00	14	Fokale und segmentale glomeruläre Läsionen
N012	N01.2	N00	14	Diffuse membranöse Glomerulonephritis
N013	N01.3	N00	14	Diffuse mesangioproliferative Glomerulonephritis
N014	N01.4	N00	14	Diffuse endokapillär-proliferative Glomerulonephritis
N015	N01.5	N00	14	Diffuse mesangiokapilläre Glomerulonephritis
N016	N01.6	N00	14	Dense-deposit-Krankheit
N017	N01.7	N00	14	Glomerulonephritis mit diffuser Halbmondbildung
N018	N01.8	N00	14	Sonstige morphologische Veränderungen
N019	N01.9	N00	14	Art der morphologischen Veränderung nicht näher bezeichnet
N02	N02	N00	14	Rezidivierende und persistierende Hämaturie
N020	N02.0	N00	14	Minimale glomeruläre Läsion
N021	N02.1	N00	14	Fokale und segmentale glomeruläre Läsionen
N022	N02.2	N00	14	Diffuse membranöse Glomerulonephritis
N023	N02.3	N00	14	Diffuse mesangioproliferative Glomerulonephritis
N024	N02.4	N00	14	Diffuse endokapillär-proliferative Glomerulonephritis
N025	N02.5	N00	14	Diffuse mesangiokapilläre Glomerulonephritis
N026	N02.6	N00	14	Dense-deposit-Krankheit
N027	N02.7	N00	14	Glomerulonephritis mit diffuser Halbmondbildung
N028	N02.8	N00	14	Sonstige morphologische Veränderungen
N029	N02.9	N00	14	Art der morphologischen Veränderung nicht näher bezeichnet
N03	N03	N00	14	Chronisches nephritisches Syndrom
N030	N03.0	N00	14	Minimale glomeruläre Läsion
N031	N03.1	N00	14	Fokale und segmentale glomeruläre Läsionen
N032	N03.2	N00	14	Diffuse membranöse Glomerulonephritis
N033	N03.3	N00	14	Diffuse mesangioproliferative Glomerulonephritis
N034	N03.4	N00	14	Diffuse endokapillär-proliferative Glomerulonephritis
N035	N03.5	N00	14	Diffuse mesangiokapilläre Glomerulonephritis
N036	N03.6	N00	14	Dense-deposit-Krankheit
N037	N03.7	N00	14	Glomerulonephritis mit diffuser Halbmondbildung
N038	N03.8	N00	14	Sonstige morphologische Veränderungen
N039	N03.9	N00	14	Art der morphologischen Veränderung nicht näher bezeichnet
N04	N04	N00	14	Nephrotisches Syndrom
N040	N04.0	N00	14	Minimale glomeruläre Läsion
N041	N04.1	N00	14	Fokale und segmentale glomeruläre Läsionen
N042	N04.2	N00	14	Diffuse membranöse Glomerulonephritis
N043	N04.3	N00	14	Diffuse mesangioproliferative Glomerulonephritis
N044	N04.4	N00	14	Diffuse endokapillär-proliferative Glomerulonephritis
N045	N04.5	N00	14	Diffuse mesangiokapilläre Glomerulonephritis
N046	N04.6	N00	14	Dense-deposit-Krankheit
N047	N04.7	N00	14	Glomerulonephritis mit diffuser Halbmondbildung
N048	N04.8	N00	14	Sonstige morphologische Veränderungen
N049	N04.9	N00	14	Art der morphologischen Veränderung nicht näher bezeichnet
N05	N05	N00	14	Nicht näher bezeichnetes nephritisches Syndrom
N050	N05.0	N00	14	Minimale glomeruläre Läsion
N051	N05.1	N00	14	Fokale und segmentale glomeruläre Läsionen
N052	N05.2	N00	14	Diffuse membranöse Glomerulonephritis
N053	N05.3	N00	14	Diffuse mesangioproliferative Glomerulonephritis
N054	N05.4	N00	14	Diffuse endokapillär-proliferative Glomerulonephritis
N055	N05.5	N00	14	Diffuse mesangiokapilläre Glomerulonephritis
N056	N05.6	N00	14	Dense-deposit-Krankheit
N057	N05.7	N00	14	Glomerulonephritis mit diffuser Halbmondbildung
N058	N05.8	N00	14	Sonstige morphologische Veränderungen
N059	N05.9	N00	14	Art der morphologischen Veränderung nicht näher bezeichnet
N06	N06	N00	14	Isolierte Proteinurie mit Angabe morphologischer Veränderungen
N060	N06.0	N00	14	Minimale glomeruläre Läsion
N061	N06.1	N00	14	Fokale und segmentale glomeruläre Läsionen
N062	N06.2	N00	14	Diffuse membranöse Glomerulonephritis
N063	N06.3	N00	14	Diffuse mesangioproliferative Glomerulonephritis
N064	N06.4	N00	14	Diffuse endokapillär-proliferative Glomerulonephritis
N065	N06.5	N00	14	Diffuse mesangiokapilläre Glomerulonephritis
N066	N06.6	N00	14	Dense-deposit-Krankheit
N067	N06.7	N00	14	Glomerulonephritis mit diffuser Halbmondbildung
N068	N06.8	N00	14	Sonstige morphologische Veränderungen
N069	N06.9	N00	14	Art der morphologischen Veränderung nicht näher bezeichnet
N07	N07	N00	14	Hereditäre Nephropathie, anderenorts nicht klassifiziert
N070	N07.0	N00	14	Minimale glomeruläre Läsion
N071	N07.1	N00	14	Fokale und segmentale glomeruläre Läsionen
N072	N07.2	N00	14	Diffuse membranöse Glomerulonephritis
N073	N07.3	N00	14	Diffuse mesangioproliferative Glomerulonephritis
N074	N07.4	N00	14	Diffuse endokapillär-proliferative Glomerulonephritis
N075	N07.5	N00	14	Diffuse mesangiokapilläre Glomerulonephritis
N076	N07.6	N00	14	Dense-deposit-Krankheit
N077	N07.7	N00	14	Glomerulonephritis mit diffuser Halbmondbildung
N078	N07.8	N00	14	Sonstige morphologische Veränderungen
N079	N07.9	N00	14	Art der morphologischen Veränderung nicht näher bezeichnet
N08	N08	N00	14	Glomeruläre Krankheiten bei anderenorts klassifizierten Krankheiten
N080	N08.0	N00	14	Glomeruläre Krankheiten bei anderenorts klassifizierten infektiösen und parasitären Krankheiten
N081	N08.1	N00	14	Glomeruläre Krankheiten bei Neubildungen
N082	N08.2	N00	14	Glomeruläre Krankheiten bei Blutkrankheiten und Störungen mit Beteiligung des Immunsystems
N083	N08.3	N00	14	Glomeruläre Krankheiten bei Diabetes mellitus
N084	N08.4	N00	14	Glomeruläre Krankheiten bei sonstigen endokrinen, Ernährungs- und Stoffwechselkrankheiten
N085	N08.5	N00	14	Glomeruläre Krankheiten bei Systemkrankheiten des Bindegewebes
N088	N08.8	N00	14	Glomeruläre Krankheiten bei sonstigen anderenorts klassifizierten Krankheiten
N10	N10	N10	14	Akute tubulointerstitielle Nephritis
N11	N11	N10	14	Chronische tubulointerstitielle Nephritis
N110	N11.0	N10	14	Nichtobstruktive, mit Reflux verbundene chronische Pyelonephritis
N111	N11.1	N10	14	Chronische obstruktive Pyelonephritis
N118	N11.8	N10	14	Sonstige chronische tubulointerstitielle Nephritis
N119	N11.9	N10	14	Chronische tubulointerstitielle Nephritis, nicht näher bezeichnet
N12	N12	N10	14	Tubulointerstitielle Nephritis, nicht als akut oder chronisch bezeichnet
N13	N13	N10	14	Obstruktive Uropathie und Refluxuropathie
N130	N13.0	N10	14	Hydronephrose bei ureteropelviner Obstruktion
N131	N13.1	N10	14	Hydronephrose bei Ureterstriktur, anderenorts nicht klassifiziert
N132	N13.2	N10	14	Hydronephrose bei Obstruktion durch Nieren- und Ureterstein
N1320	N13.20	N10	14	Hydronephrose bei Obstruktion durch Nierenstein
N1321	N13.21	N10	14	Hydronephrose bei Obstruktion durch Ureterstein
N1329	N13.29	N10	14	Hydronephrose bei Obstruktion durch Nieren- und Ureterstein, Steinlokalisation nicht näher bezeichnet
N133	N13.3	N10	14	Sonstige und nicht näher bezeichnete Hydronephrose
N134	N13.4	N10	14	Hydroureter
N135	N13.5	N10	14	Abknickung und Striktur des Ureters ohne Hydronephrose
N136	N13.6	N10	14	Pyonephrose
N1360	N13.60	N10	14	Hydronephrose bei ureteropelviner Obstruktion mit Infektion der Niere
N1361	N13.61	N10	14	Hydronephrose bei Ureterstriktur, anderenorts nicht klassifiziert, mit Infektion der Niere
N1362	N13.62	N10	14	Hydronephrose bei Obstruktion durch Nierenstein mit Infektion der Niere
N1363	N13.63	N10	14	Hydronephrose bei Obstruktion durch Ureterstein mit Infektion der Niere
N1364	N13.64	N10	14	Hydronephrose bei Obstruktion durch Nieren- und Ureterstein, Steinlokalisation nicht näher bezeichnet, mit Infektion der Niere
N1365	N13.65	N10	14	Sonstige und nicht näher bezeichnete Hydronephrose mit Infektion der Niere
N1366	N13.66	N10	14	Hydroureter mit Infektion der Niere
N1367	N13.67	N10	14	Abknickung und Striktur des Ureters ohne Hydronephrose mit Infektion der Niere
N1368	N13.68	N10	14	Sonstige und nicht näher bezeichnete Pyonephrose
N137	N13.7	N10	14	Uropathie in Zusammenhang mit vesikoureteralem Reflux
N138	N13.8	N10	14	Sonstige obstruktive Uropathie und Refluxuropathie
N139	N13.9	N10	14	Obstruktive Uropathie und Refluxuropathie, nicht näher bezeichnet
N14	N14	N10	14	Arzneimittel- und schwermetallinduzierte tubulointerstitielle und tubuläre Krankheitszustände
N140	N14.0	N10	14	Analgetika-Nephropathie
N141	N14.1	N10	14	Nephropathie durch sonstige Arzneimittel, Drogen und biologisch aktive Substanzen
N143	N14.3	N10	14	Nephropathie durch Schwermetalle
N144	N14.4	N10	14	Toxische Nephropathie, anderenorts nicht klassifiziert
N15	N15	N10	14	Sonstige tubulointerstitielle Nierenkrankheiten
N150	N15.0	N10	14	Balkan-Nephropathie
N142	N14.2	N10	14	Nephropathie durch nicht näher bezeichnete(s) Arzneimittel, Droge oder biologisch aktive Substanz
N151	N15.1	N10	14	Nierenabszess und perinephritischer Abszess
N1510	N15.10	N10	14	Nierenabszess
N1511	N15.11	N10	14	Perinephritischer Abszess
N158	N15.8	N10	14	Sonstige näher bezeichnete tubulointerstitielle Nierenkrankheiten
N159	N15.9	N10	14	Tubulointerstitielle Nierenkrankheit, nicht näher bezeichnet
N16	N16	N10	14	Tubulointerstitielle Nierenkrankheiten bei anderenorts klassifizierten Krankheiten
N160	N16.0	N10	14	Tubulointerstitielle Nierenkrankheiten bei anderenorts klassifizierten infektiösen und parasitären Krankheiten
N161	N16.1	N10	14	Tubulointerstitielle Nierenkrankheiten bei Neubildungen
N162	N16.2	N10	14	Tubulointerstitielle Nierenkrankheiten bei Blutkrankheiten und Störungen mit Beteiligung des Immunsystems
N163	N16.3	N10	14	Tubulointerstitielle Nierenkrankheiten bei Stoffwechselkrankheiten
N164	N16.4	N10	14	Tubulointerstitielle Nierenkrankheiten bei systemischen Krankheiten des Bindegewebes
N165	N16.5	N10	14	Tubulointerstitielle Nierenkrankheiten bei Transplantatabstoßung
N168	N16.8	N10	14	Tubulointerstitielle Nierenkrankheiten bei sonstigen anderenorts klassifizierten Krankheiten
N17	N17	N17	14	Akutes Nierenversagen
N170	N17.0	N17	14	Akutes Nierenversagen mit Tubulusnekrose
N1701	N17.01	N17	14	Stadium 1
N1702	N17.02	N17	14	Stadium 2
N1703	N17.03	N17	14	Stadium 3
N1709	N17.09	N17	14	Stadium nicht näher bezeichnet
N171	N17.1	N17	14	Akutes Nierenversagen mit akuter Rindennekrose
N1711	N17.11	N17	14	Stadium 1
N1712	N17.12	N17	14	Stadium 2
N1713	N17.13	N17	14	Stadium 3
N1719	N17.19	N17	14	Stadium nicht näher bezeichnet
N172	N17.2	N17	14	Akutes Nierenversagen mit Marknekrose
N1721	N17.21	N17	14	Stadium 1
N1722	N17.22	N17	14	Stadium 2
N1723	N17.23	N17	14	Stadium 3
N1729	N17.29	N17	14	Stadium nicht näher bezeichnet
N178	N17.8	N17	14	Sonstiges akutes Nierenversagen
N1781	N17.81	N17	14	Stadium 1
N1782	N17.82	N17	14	Stadium 2
N1783	N17.83	N17	14	Stadium 3
N1789	N17.89	N17	14	Stadium nicht näher bezeichnet
N179	N17.9	N17	14	Akutes Nierenversagen, nicht näher bezeichnet
N1791	N17.91	N17	14	Stadium 1
N1792	N17.92	N17	14	Stadium 2
